,fpath,size,date_created,date_modified
94,S:\camstudio\aud\~temp-20160116_1848_51.wav,69653348.0,Fri Mar 25 21:52:38 2016,Sat Jan 16 14:25:26 2016
95,S:\camstudio\aud\~temp-20160119_0551_50.wav,314036.0,Fri Mar 25 21:52:43 2016,Tue Jan 19 01:21:52 2016
96,S:\camstudio\aud\~temp-20160119_0553_19.wav,206368640.0,Fri Mar 25 21:52:43 2016,Tue Jan 19 01:42:49 2016
97,S:\camstudio\aud\~temp-20160119_0617_20.wav,505468952.0,Fri Mar 25 21:52:56 2016,Tue Jan 19 02:35:06 2016
98,S:\camstudio\aud\~temp-20160119_1222_23.wav,74012192.0,Fri Mar 25 21:53:27 2016,Tue Jan 19 07:59:22 2016
99,S:\camstudio\aud\~temp-20160120_0307_39.wav,136664180.0,Fri Mar 25 21:53:32 2016,Tue Jan 19 22:50:34 2016
100,S:\camstudio\aud\~temp-20160120_0327_57.wav,121742504.0,Fri Mar 25 21:53:41 2016,Tue Jan 19 23:09:27 2016
101,S:\camstudio\aud\~temp-20160120_0344_49.wav,14805296.0,Fri Mar 25 21:53:48 2016,Tue Jan 19 23:16:13 2016
102,S:\camstudio\aud\~temp-20160121_0224_17.wav,60635780.0,Fri Mar 25 21:53:49 2016,Wed Jan 20 22:00:02 2016
103,S:\camstudio\aud\~temp-20160121_0303_15.wav,44.0,Fri Mar 25 21:53:53 2016,Wed Jan 20 22:40:28 2016
104,S:\camstudio\aud\~temp-20160121_0337_02.wav,101340080.0,Fri Mar 25 21:53:53 2016,Wed Jan 20 23:16:36 2016
105,S:\camstudio\aud\~temp-20160125_0510_57.wav,24911252.0,Fri Mar 25 21:54:00 2016,Mon Jan 25 00:43:19 2016
106,S:\camstudio\aud\~temp-20160125_1853_37.wav,7807508.0,Fri Mar 25 21:54:01 2016,Mon Jan 25 14:24:22 2016
107,S:\camstudio\aud\~temp-20160125_1855_27.wav,216862676.0,Fri Mar 25 21:54:02 2016,Mon Jan 25 14:45:56 2016
108,S:\camstudio\aud\~temp-20160126_1257_34.wav,51900452.0,Fri Mar 25 21:54:15 2016,Tue Jan 26 08:32:28 2016
109,S:\camstudio\aud\~temp-20160126_1303_54.wav,203877872.0,Fri Mar 25 21:54:20 2016,Tue Jan 26 08:53:10 2016
110,S:\camstudio\aud\~temp-20160126_1943_09.wav,24858332.0,Fri Mar 25 21:54:36 2016,Tue Jan 26 15:15:31 2016
111,S:\camstudio\aud\~temp-20160127_0906_46.wav,45611792.0,Fri Mar 25 21:54:38 2016,Wed Jan 27 04:41:04 2016
112,S:\camstudio\aud\~temp-20160127_0955_28.wav,45486548.0,Fri Mar 25 21:54:42 2016,Wed Jan 27 05:29:46 2016
113,S:\camstudio\aud\~temp-20160127_1001_40.wav,34341596.0,Fri Mar 25 21:54:45 2016,Wed Jan 27 05:34:55 2016
114,S:\camstudio\aud\~temp-20160127_1602_05.wav,1010816.0,Fri Mar 25 21:54:48 2016,Wed Jan 27 11:32:11 2016
115,S:\camstudio\aud\~temp-20160127_1602_35.wav,393553736.0,Fri Mar 25 21:54:48 2016,Wed Jan 27 12:09:46 2016
116,S:\camstudio\aud\~temp-20160127_1641_22.wav,2609000.0,Fri Mar 25 21:55:22 2016,Wed Jan 27 12:11:36 2016
117,S:\camstudio\aud\~temp-20160127_1723_09.wav,90904256.0,Fri Mar 25 21:55:22 2016,Wed Jan 27 13:01:45 2016
118,S:\camstudio\aud\~temp-20160127_1739_45.wav,73184876.0,Fri Mar 25 21:55:31 2016,Wed Jan 27 13:16:40 2016
119,S:\camstudio\aud\~temp-20160127_1809_27.wav,13552856.0,Fri Mar 25 21:55:38 2016,Wed Jan 27 13:40:44 2016
120,S:\camstudio\aud\~temp-20160128_2245_32.wav,80269100.0,Fri Mar 25 21:55:39 2016,Thu Jan 28 18:23:09 2016
121,S:\camstudio\aud\~temp-20160128_2337_48.wav,55745972.0,Fri Mar 25 21:55:47 2016,Thu Jan 28 19:13:05 2016
122,S:\camstudio\aud\~temp-20160129_1053_25.wav,28157012.0,Fri Mar 25 21:55:52 2016,Fri Jan 29 06:26:05 2016
123,S:\camstudio\aud\~temp-20160130_0620_28.wav,73754648.0,Fri Mar 25 21:55:55 2016,Sat Jan 30 01:57:26 2016
124,S:\camstudio\aud\~temp-20160130_0642_06.wav,449754776.0,Fri Mar 25 21:56:02 2016,Sat Jan 30 02:55:21 2016
125,S:\camstudio\aud\~temp-20160130_1332_09.wav,10125404.0,Fri Mar 25 21:56:43 2016,Sat Jan 30 09:03:06 2016
126,S:\camstudio\aud\~temp-20160202_1441_19.wav,323840456.0,Fri Mar 25 21:56:44 2016,Tue Feb 02 10:41:56 2016
127,S:\camstudio\aud\~temp-20160202_1549_55.wav,42443648.0,Fri Mar 25 21:57:16 2016,Tue Feb 02 11:23:56 2016
128,S:\camstudio\aud\~temp-20160202_1608_47.wav,71763092.0,Fri Mar 25 21:57:20 2016,Tue Feb 02 11:45:34 2016
129,S:\camstudio\aud\~temp-20160203_1431_40.wav,100198772.0,Fri Mar 25 21:57:27 2016,Wed Feb 03 10:11:09 2016
130,S:\camstudio\aud\~temp-20160204_0444_42.wav,710936.0,Fri Mar 25 21:57:37 2016,Thu Feb 04 00:14:46 2016
131,S:\camstudio\aud\~temp-20160204_0444_54.wav,8102096.0,Fri Mar 25 21:57:37 2016,Thu Feb 04 00:15:40 2016
132,S:\camstudio\aud\~temp-20160204_1302_14.wav,12360392.0,Fri Mar 25 21:57:38 2016,Thu Feb 04 08:33:24 2016
133,S:\camstudio\aud\~temp-20160205_2048_01.wav,44.0,Fri Mar 25 21:57:39 2016,Fri Feb 05 16:23:38 2016
134,S:\camstudio\aud\~temp-20160206_0610_06.wav,59154020.0,Fri Mar 25 21:57:39 2016,Sat Feb 06 01:45:42 2016
135,S:\camstudio\aud\~temp-20160206_0642_58.wav,37437416.0,Fri Mar 25 21:57:45 2016,Sat Feb 06 02:16:30 2016
136,S:\camstudio\aud\~temp-20160206_0711_49.wav,25147628.0,Fri Mar 25 21:57:49 2016,Sat Feb 06 02:44:12 2016
137,S:\camstudio\aud\~temp-20160207_2150_51.wav,338982632.0,Fri Mar 25 21:57:52 2016,Sun Feb 07 17:52:54 2016
138,S:\camstudio\aud\~temp-20160207_2243_55.wav,71992412.0,Fri Mar 25 21:58:24 2016,Sun Feb 07 18:20:44 2016
139,S:\camstudio\aud\~temp-20160209_0025_15.wav,78289892.0,Fri Mar 25 21:58:31 2016,Mon Feb 08 20:02:39 2016
140,S:\camstudio\aud\~temp-20160209_0152_30.wav,15454448.0,Fri Mar 25 21:58:39 2016,Mon Feb 08 21:23:58 2016
141,S:\camstudio\aud\~temp-20160209_0221_56.wav,20487140.0,Fri Mar 25 21:58:41 2016,Mon Feb 08 21:53:52 2016
142,S:\camstudio\aud\~temp-20160209_2111_38.wav,57554072.0,Fri Mar 25 21:58:43 2016,Tue Feb 09 16:47:04 2016
143,S:\camstudio\aud\~temp-20160210_0139_32.wav,6849656.0,Fri Mar 25 21:58:49 2016,Tue Feb 09 21:10:11 2016
144,S:\camstudio\aud\~temp-20160210_1125_53.wav,75647420.0,Fri Mar 25 21:58:50 2016,Wed Feb 10 07:03:03 2016
145,S:\camstudio\aud\~temp-20160211_2221_42.wav,156255164.0,Fri Mar 25 21:58:57 2016,Thu Feb 11 18:06:28 2016
146,S:\camstudio\aud\~temp-20160211_2249_27.wav,83068568.0,Fri Mar 25 21:59:12 2016,Thu Feb 11 18:27:19 2016
147,S:\camstudio\aud\~temp-20160212_0159_34.wav,273217184.0,Fri Mar 25 21:59:20 2016,Thu Feb 11 21:55:23 2016
