,fpath,size,date_created,date_modified
155,F:\mobius_05_02_2017_to_02_16_2018\175739_05_11_2017\REC_0005.MOV,27169515.0,Thu May 11 14:27:48 2017,Thu May 11 13:40:18 2017
156,F:\mobius_05_02_2017_to_02_16_2018\175739_05_11_2017\REC_0006.MOV,7735427.0,Thu May 11 14:27:50 2017,Thu May 11 13:41:08 2017
157,F:\mobius_05_02_2017_to_02_16_2018\175739_05_11_2017\REC_0007.MOV,103857139.0,Thu May 11 14:27:50 2017,Thu May 11 13:49:10 2017
158,F:\mobius_05_02_2017_to_02_16_2018\175739_05_11_2017\REC_0008.MOV,139906871.0,Thu May 11 14:27:55 2017,Thu May 11 13:50:26 2017
159,F:\mobius_05_02_2017_to_02_16_2018\175739_05_11_2017\REC_0009.MOV,34150043.0,Thu May 11 14:28:02 2017,Thu May 11 13:50:50 2017
160,F:\mobius_05_02_2017_to_02_16_2018\175739_05_11_2017\REC_0010.MOV,140431251.0,Thu May 11 14:28:04 2017,Thu May 11 13:54:06 2017
161,F:\mobius_05_02_2017_to_02_16_2018\175739_05_11_2017\REC_0011.MOV,58827751.0,Thu May 11 14:28:11 2017,Thu May 11 13:55:36 2017
162,F:\mobius_05_02_2017_to_02_16_2018\175739_05_11_2017\REC_0012.MOV,175170091.0,Thu May 11 14:28:14 2017,Thu May 11 13:59:28 2017
163,F:\mobius_05_02_2017_to_02_16_2018\175739_05_11_2017\REC_0013.MOV,13568931.0,Thu May 11 14:28:23 2017,Thu May 11 14:01:14 2017
164,F:\mobius_05_02_2017_to_02_16_2018\175739_05_11_2017\REC_0014.MOV,81768479.0,Thu May 11 14:28:23 2017,Thu May 11 14:02:14 2017
