,fpath,size,date_created,date_modified
684,T:\mobius2\mobius\181603_09_20_2016\REC_0002.MOV,21401555.0,Thu May 04 15:32:18 2017,Mon Sep 19 05:49:28 2016
685,T:\mobius2\mobius\181603_09_20_2016\REC_0003.MOV,282893267.0,Thu May 04 15:32:20 2017,Mon Sep 19 05:52:46 2016
686,T:\mobius2\mobius\181603_09_20_2016\REC_0004.MOV,11274851.0,Thu May 04 15:32:44 2017,Mon Sep 19 05:56:22 2016
687,T:\mobius2\mobius\181603_09_20_2016\REC_0005.MOV,25039299.0,Thu May 04 15:32:45 2017,Mon Sep 19 05:56:48 2016
688,T:\mobius2\mobius\181603_09_20_2016\REC_0006.MOV,65251147.0,Thu May 04 15:32:47 2017,Mon Sep 19 05:59:32 2016
689,T:\mobius2\mobius\181603_09_20_2016\REC_0007.MOV,4097675.0,Thu May 04 15:32:53 2017,Mon Sep 19 05:59:50 2016
690,T:\mobius2\mobius\181603_09_20_2016\REC_0008.MOV,19467979.0,Thu May 04 15:32:54 2017,Mon Sep 19 06:00:06 2016
691,T:\mobius2\mobius\181603_09_20_2016\REC_0009.MOV,37165127.0,Thu May 04 15:32:55 2017,Mon Sep 19 06:00:36 2016
692,T:\mobius2\mobius\181603_09_20_2016\REC_0010.MOV,16256271.0,Thu May 04 15:33:00 2017,Mon Sep 19 06:02:00 2016
693,T:\mobius2\mobius\181603_09_20_2016\REC_0011.MOV,7932059.0,Thu May 04 15:33:01 2017,Mon Sep 19 06:02:24 2016
694,T:\mobius2\mobius\181603_09_20_2016\REC_0012.MOV,103791611.0,Thu May 04 15:33:02 2017,Mon Sep 19 06:03:22 2016
695,T:\mobius2\mobius\181603_09_20_2016\REC_0013.MOV,16583999.0,Thu May 04 15:33:12 2017,Mon Sep 19 06:04:32 2016
696,T:\mobius2\mobius\181603_09_20_2016\REC_0014.MOV,36837395.0,Thu May 04 15:33:13 2017,Mon Sep 19 06:04:54 2016
697,T:\mobius2\mobius\181603_09_20_2016\REC_0015.MOV,25268707.0,Thu May 04 15:33:16 2017,Mon Sep 19 06:05:12 2016
698,T:\mobius2\mobius\181603_09_20_2016\REC_0016.MOV,38049979.0,Thu May 04 15:33:18 2017,Mon Sep 19 06:05:44 2016
699,T:\mobius2\mobius\191843_09_29_2016\REC_0001.MOV,58500007.0,Thu May 04 15:33:22 2017,Mon Sep 26 00:00:40 2016
700,T:\mobius2\mobius\191843_09_29_2016\REC_0002.MOV,5474115.0,Thu May 04 15:33:27 2017,Mon Sep 26 00:18:42 2016
701,T:\mobius2\mobius\191843_09_29_2016\REC_0003.MOV,12618527.0,Thu May 04 15:33:29 2017,Mon Sep 26 00:21:18 2016
702,T:\mobius2\mobius\191843_09_29_2016\REC_0004.MOV,11143755.0,Thu May 04 15:33:30 2017,Mon Sep 26 00:26:02 2016
703,T:\mobius2\mobius\191843_09_29_2016\REC_0005.MOV,44964983.0,Thu May 04 15:33:31 2017,Mon Sep 26 00:29:06 2016
704,T:\mobius2\mobius\191843_09_29_2016\REC_0006.MOV,111427587.0,Thu May 04 15:33:35 2017,Mon Sep 26 00:30:08 2016
705,T:\mobius2\mobius\191843_09_29_2016\REC_0007.MOV,50044715.0,Thu May 04 15:33:44 2017,Mon Sep 26 00:35:06 2016
706,T:\mobius2\mobius\191843_09_29_2016\REC_0008.MOV,69151075.0,Thu May 04 15:33:49 2017,Mon Sep 26 00:42:30 2016
707,T:\mobius2\mobius\191843_09_29_2016\REC_0009.MOV,59220995.0,Thu May 04 15:33:55 2017,Mon Sep 26 00:44:18 2016
708,T:\mobius2\mobius\191843_09_29_2016\REC_0010.MOV,33560143.0,Thu May 04 15:34:01 2017,Mon Sep 26 00:45:28 2016
709,T:\mobius2\mobius\191843_09_29_2016\REC_0011.MOV,46374195.0,Thu May 04 15:34:05 2017,Mon Sep 26 00:47:40 2016
710,T:\mobius2\mobius\191843_09_29_2016\REC_0012.MOV,46144787.0,Thu May 04 15:34:08 2017,Mon Sep 26 00:53:48 2016
711,T:\mobius2\mobius\191843_09_29_2016\REC_0013.MOV,21958687.0,Thu May 04 15:34:12 2017,Mon Sep 26 00:55:00 2016
712,T:\mobius2\mobius\191843_09_29_2016\REC_0014.MOV,18386487.0,Thu May 04 15:34:14 2017,Mon Sep 26 00:55:18 2016
713,T:\mobius2\mobius\191843_09_29_2016\REC_0015.MOV,75181211.0,Thu May 04 15:34:15 2017,Mon Sep 26 00:56:02 2016
714,T:\mobius2\mobius\194435_01_17_2017\REC_0001.MOV,6752247.0,Thu May 04 15:34:22 2017,Tue Jan 17 19:59:08 2017
715,T:\mobius2\mobius\194435_01_17_2017\REC_0002.MOV,63481443.0,Thu May 04 15:34:22 2017,Tue Jan 17 20:00:00 2017
716,T:\mobius2\mobius\194435_01_17_2017\REC_0003.MOV,19467979.0,Thu May 04 15:34:27 2017,Tue Jan 17 20:00:22 2017
717,T:\mobius2\mobius\194435_01_17_2017\REC_0004.MOV,17337755.0,Thu May 04 15:34:29 2017,Tue Jan 17 20:00:34 2017
718,T:\mobius2\mobius\194435_01_17_2017\REC_0005.MOV,59810915.0,Thu May 04 15:34:31 2017,Tue Jan 17 20:10:30 2017
719,T:\mobius2\mobius\194435_01_17_2017\REC_0006.MOV,9046323.0,Thu May 04 15:34:36 2017,Tue Jan 17 20:10:44 2017
720,T:\mobius2\mobius\194435_01_17_2017\REC_0007.MOV,34412227.0,Thu May 04 15:34:37 2017,Tue Jan 17 20:11:06 2017
721,T:\mobius2\mobius\194435_01_17_2017\REC_0008.MOV,6817799.0,Thu May 04 15:34:41 2017,Tue Jan 17 20:11:20 2017
722,T:\mobius2\mobius\194435_01_17_2017\REC_0009.MOV,36214715.0,Thu May 04 15:34:42 2017,Tue Jan 17 20:12:40 2017
723,T:\mobius2\mobius\194435_01_17_2017\REC_0010.MOV,41425535.0,Thu May 04 15:34:45 2017,Tue Jan 17 20:14:36 2017
724,T:\mobius2\mobius\194435_01_17_2017\REC_0011.MOV,13536155.0,Thu May 04 15:34:51 2017,Tue Jan 17 20:14:58 2017
725,T:\mobius2\mobius\194435_01_17_2017\REC_0012.MOV,25072067.0,Thu May 04 15:34:52 2017,Tue Jan 17 20:17:34 2017
726,T:\mobius2\mobius\194435_01_17_2017\REC_0013.MOV,6490063.0,Thu May 04 15:34:55 2017,Tue Jan 17 20:20:10 2017
727,T:\mobius2\mobius\194435_01_17_2017\REC_0014.MOV,16190735.0,Thu May 04 15:34:57 2017,Tue Jan 17 20:22:08 2017
728,T:\mobius2\mobius\194435_01_17_2017\REC_0015.MOV,31724879.0,Thu May 04 15:34:58 2017,Tue Jan 17 20:22:28 2017
729,T:\mobius2\mobius\194435_01_17_2017\REC_0016.MOV,10881567.0,Thu May 04 15:35:02 2017,Tue Jan 17 20:24:32 2017
730,T:\mobius2\mobius\194435_01_17_2017\REC_0017.MOV,6948887.0,Thu May 04 15:35:03 2017,Tue Jan 17 20:55:22 2017
731,T:\mobius2\mobius\194435_01_17_2017\REC_0018.MOV,5277475.0,Thu May 04 15:35:04 2017,Tue Jan 17 20:57:02 2017
732,T:\mobius2\mobius\194435_01_17_2017\REC_0019.MOV,3999371.0,Thu May 04 15:35:05 2017,Tue Jan 17 20:57:08 2017
733,T:\mobius2\mobius\194435_01_17_2017\REC_0021.MOV,14683191.0,Thu May 04 15:35:07 2017,Tue Jan 17 20:57:48 2017
734,T:\mobius2\mobius\194435_01_17_2017\REC_0022.MOV,7473235.0,Thu May 04 15:35:09 2017,Tue Jan 17 20:58:10 2017
735,T:\mobius2\mobius\194435_01_17_2017\REC_0023.MOV,11733675.0,Thu May 04 15:35:11 2017,Tue Jan 17 20:58:40 2017
736,T:\mobius2\mobius\194435_01_17_2017\REC_0024.MOV,3835491.0,Thu May 04 15:35:12 2017,Tue Jan 17 20:58:46 2017
737,T:\mobius2\mobius\194435_01_17_2017\REC_0025.MOV,5343019.0,Thu May 04 15:35:13 2017,Tue Jan 17 20:58:56 2017
738,T:\mobius2\mobius\194435_01_17_2017\REC_0026.MOV,2786759.0,Thu May 04 15:35:14 2017,Tue Jan 17 21:10:42 2017
739,T:\mobius2\mobius\194435_01_17_2017\REC_0027.MOV,3802715.0,Thu May 04 15:35:14 2017,Tue Jan 17 21:11:52 2017
740,T:\mobius2\mobius\194435_01_17_2017\REC_0028.MOV,16387359.0,Thu May 04 15:35:16 2017,Tue Jan 17 21:13:48 2017
741,T:\mobius2\mobius\194435_01_17_2017\REC_0029.MOV,20877187.0,Thu May 04 15:35:17 2017,Tue Jan 17 21:24:16 2017
