,fpath,size,date_created,date_modified
202,S:\mobius\8_12_trim\REC_0005.MOV,159011895.0,Mon Aug 22 03:41:00 2016,Thu Aug 11 05:11:22 2016
203,S:\mobius\8_12_trim\REC_0006.MP4,315344310.0,Mon Aug 22 03:41:10 2016,Thu Aug 11 10:08:20 2016
204,S:\mobius\8_12_trim\REC_0007.MP4,1239733438.0,Mon Aug 22 03:41:29 2016,Thu Aug 11 17:29:55 2016
205,S:\mobius\8_12_trim\REC_0008.MP4,646943122.0,Mon Aug 22 03:42:45 2016,Thu Aug 11 17:35:08 2016
206,S:\mobius\8_12_trim\REC_0009.MP4,1241175186.0,Mon Aug 22 03:43:24 2016,Thu Aug 11 17:51:12 2016
207,S:\mobius\8_12_trim\REC_0011.MP4,140692090.0,Mon Aug 22 03:44:39 2016,Thu Aug 11 17:52:29 2016
208,S:\mobius\8_12_trim\REC_0012.MP4,528281186.0,Mon Aug 22 03:44:48 2016,Thu Aug 11 17:56:47 2016
209,S:\mobius\8_12_trim\REC_0013.MP4,261321846.0,Mon Aug 22 03:45:20 2016,Fri Aug 12 09:16:30 2016
210,S:\mobius\8_12_trim\REC_0014.MP4,276663026.0,Mon Aug 22 03:45:36 2016,Fri Aug 12 09:18:46 2016
211,S:\mobius\8_12_trim\REC_0015.MP4,331077946.0,Mon Aug 22 03:45:53 2016,Fri Aug 12 09:24:56 2016
212,S:\mobius\8_12_trim\REC_0016.MP4,401882170.0,Mon Aug 22 03:46:14 2016,Fri Aug 12 09:28:31 2016
213,S:\mobius\8_12_trim\REC_0017.MP4,75657102.0,Mon Aug 22 03:46:39 2016,Fri Aug 12 09:29:11 2016
