,fpath,size,date_created,date_modified
140,S:\9_11_2016\20160911_155814.mp4,26411813.0,Sun Sep 11 21:58:33 2016,Sun Sep 11 21:58:32 2016
141,S:\9_11_2016\20160911_155834.mp4,29935081.0,Sun Sep 11 21:58:56 2016,Sun Sep 11 21:58:56 2016
142,S:\9_11_2016\20160911_160048.mp4,15684995.0,Sun Sep 11 22:00:59 2016,Sun Sep 11 22:00:58 2016
143,S:\9_11_2016\20160911_160114.mp4,106125455.0,Sun Sep 11 22:02:25 2016,Sun Sep 11 22:02:24 2016
144,S:\9_11_2016\20160911_160316.mp4,26522139.0,Sun Sep 11 22:03:35 2016,Sun Sep 11 22:03:34 2016
145,S:\9_11_2016\20160911_160534.jpg,2039765.0,Sun Sep 11 22:05:34 2016,Sun Sep 11 22:05:34 2016
146,S:\9_11_2016\20160911_160536.jpg,2106926.0,Sun Sep 11 22:05:36 2016,Sun Sep 11 22:05:36 2016
147,S:\9_11_2016\20160911_160808.jpg,1988744.0,Sun Sep 11 22:08:08 2016,Sun Sep 11 22:08:08 2016
148,S:\9_11_2016\20160911_160811.jpg,1736477.0,Sun Sep 11 22:08:11 2016,Sun Sep 11 22:08:10 2016
149,S:\9_11_2016\20160911_160814.jpg,2036645.0,Sun Sep 11 22:08:14 2016,Sun Sep 11 22:08:14 2016
150,S:\9_11_2016\20160911_160816.jpg,1876651.0,Sun Sep 11 22:08:17 2016,Sun Sep 11 22:08:16 2016
151,S:\9_11_2016\20160911_160820.jpg,2545591.0,Sun Sep 11 22:08:20 2016,Sun Sep 11 22:08:20 2016
152,S:\9_11_2016\20160911_160824.jpg,1863057.0,Sun Sep 11 22:08:24 2016,Sun Sep 11 22:08:24 2016
153,S:\9_11_2016\20160911_160826.jpg,1899502.0,Sun Sep 11 22:08:26 2016,Sun Sep 11 22:08:26 2016
154,S:\9_11_2016\20160911_160831.jpg,1894593.0,Sun Sep 11 22:08:31 2016,Sun Sep 11 22:08:30 2016
155,S:\9_11_2016\20160911_160840.jpg,1810219.0,Sun Sep 11 22:08:40 2016,Sun Sep 11 22:08:40 2016
156,S:\9_11_2016\20160911_160843.jpg,1726753.0,Sun Sep 11 22:08:43 2016,Sun Sep 11 22:08:42 2016
157,S:\9_11_2016\20160911_160846.jpg,1884517.0,Sun Sep 11 22:08:46 2016,Sun Sep 11 22:08:46 2016
158,S:\9_11_2016\20160911_160847.jpg,1849485.0,Sun Sep 11 22:08:47 2016,Sun Sep 11 22:08:46 2016
159,S:\9_11_2016\20160911_160849.jpg,1858604.0,Sun Sep 11 22:08:49 2016,Sun Sep 11 22:08:48 2016
160,S:\9_11_2016\20160911_160852.jpg,1848404.0,Sun Sep 11 22:08:52 2016,Sun Sep 11 22:08:52 2016
161,S:\9_11_2016\20160911_160853.jpg,1763404.0,Sun Sep 11 22:08:54 2016,Sun Sep 11 22:08:52 2016
162,S:\9_11_2016\20160911_163523.jpg,2668457.0,Sun Sep 11 22:35:23 2016,Sun Sep 11 22:35:22 2016
163,S:\9_11_2016\20160911_163530.jpg,2247632.0,Sun Sep 11 22:35:30 2016,Sun Sep 11 22:35:30 2016
164,S:\9_11_2016\20160911_163531.jpg,2546239.0,Sun Sep 11 22:35:31 2016,Sun Sep 11 22:35:30 2016
165,S:\9_11_2016\20160911_163537.jpg,2800784.0,Sun Sep 11 22:35:37 2016,Sun Sep 11 22:35:36 2016
166,S:\9_11_2016\20160911_163540.jpg,2552902.0,Sun Sep 11 22:35:40 2016,Sun Sep 11 22:35:40 2016
167,S:\9_11_2016\20160911_163543.jpg,2467585.0,Sun Sep 11 22:35:43 2016,Sun Sep 11 22:35:42 2016
168,S:\9_11_2016\20160911_163546.jpg,2432235.0,Sun Sep 11 22:35:46 2016,Sun Sep 11 22:35:46 2016
169,S:\9_11_2016\20160911_163550.jpg,2361520.0,Sun Sep 11 22:35:50 2016,Sun Sep 11 22:35:50 2016
170,S:\9_11_2016\20160911_163553.jpg,2207119.0,Sun Sep 11 22:35:53 2016,Sun Sep 11 22:35:52 2016
171,S:\9_11_2016\20160911_163843.jpg,2183753.0,Sun Sep 11 22:38:43 2016,Sun Sep 11 22:38:42 2016
172,S:\9_11_2016\20160911_163846.jpg,2400211.0,Sun Sep 11 22:38:46 2016,Sun Sep 11 22:38:46 2016
173,S:\9_11_2016\20160911_163848.jpg,2506346.0,Sun Sep 11 22:38:48 2016,Sun Sep 11 22:38:48 2016
174,S:\9_11_2016\20160911_163850.jpg,2420946.0,Sun Sep 11 22:38:50 2016,Sun Sep 11 22:38:50 2016
175,S:\9_11_2016\20160911_163852.jpg,2477598.0,Sun Sep 11 22:38:52 2016,Sun Sep 11 22:38:52 2016
176,S:\9_11_2016\20160911_172512.mp4,56697869.0,Sun Sep 11 23:25:50 2016,Sun Sep 11 23:25:50 2016
177,S:\9_11_2016\20160911_174950.mp4,1697610.0,Sun Sep 11 23:49:52 2016,Sun Sep 11 23:49:52 2016
178,S:\9_11_2016\20160911_175000.mp4,86841581.0,Sun Sep 11 23:50:59 2016,Sun Sep 11 23:50:58 2016
179,S:\9_11_2016\20160911_175212.mp4,136833781.0,Sun Sep 11 23:53:47 2016,Sun Sep 11 23:53:46 2016
180,S:\9_11_2016\20160911_175412.mp4,25226472.0,Sun Sep 11 23:54:30 2016,Sun Sep 11 23:54:30 2016
181,S:\9_11_2016\20160911_175546.mp4,3584726.0,Sun Sep 11 23:55:50 2016,Sun Sep 11 23:55:50 2016
182,S:\9_11_2016\20160911_175550.mp4,43689220.0,Sun Sep 11 23:56:20 2016,Sun Sep 11 23:56:20 2016
183,S:\9_11_2016\20160911_175756.mp4,8944152.0,Sun Sep 11 23:58:03 2016,Sun Sep 11 23:58:02 2016
184,S:\9_11_2016\20160911_175821.mp4,2271037.0,Sun Sep 11 23:58:24 2016,Sun Sep 11 23:58:24 2016
185,S:\9_11_2016\20160911_175825.mp4,88844088.0,Sun Sep 11 23:59:25 2016,Sun Sep 11 23:59:24 2016
186,S:\9_11_2016\20160911_180041.mp4,37218949.0,Mon Sep 12 00:01:06 2016,Mon Sep 12 00:01:06 2016
187,S:\9_11_2016\20160911_182123.jpg,1694008.0,Mon Sep 12 00:21:23 2016,Mon Sep 12 00:21:22 2016
188,S:\9_11_2016\20160911_182124.jpg,1688442.0,Mon Sep 12 00:21:24 2016,Mon Sep 12 00:21:24 2016
189,S:\9_11_2016\20160911_182130.jpg,1664488.0,Mon Sep 12 00:21:30 2016,Mon Sep 12 00:21:30 2016
190,S:\9_11_2016\20160911_182133.jpg,1665887.0,Mon Sep 12 00:21:34 2016,Mon Sep 12 00:21:32 2016
191,S:\9_11_2016\20160911_182137.jpg,1674852.0,Mon Sep 12 00:21:37 2016,Mon Sep 12 00:21:36 2016
192,S:\9_11_2016\20160911_182139.jpg,1672456.0,Mon Sep 12 00:21:39 2016,Mon Sep 12 00:21:38 2016
193,S:\9_11_2016\20160911_182144.jpg,1746239.0,Mon Sep 12 00:21:44 2016,Mon Sep 12 00:21:44 2016
194,S:\9_11_2016\20160911_182146.jpg,1742955.0,Mon Sep 12 00:21:46 2016,Mon Sep 12 00:21:46 2016
195,S:\9_11_2016\20160911_182151.jpg,1658784.0,Mon Sep 12 00:21:52 2016,Mon Sep 12 00:21:50 2016
196,S:\9_11_2016\20160911_182156.jpg,1635174.0,Mon Sep 12 00:21:57 2016,Mon Sep 12 00:21:56 2016
197,S:\9_11_2016\20160911_182201.jpg,1790907.0,Mon Sep 12 00:22:01 2016,Mon Sep 12 00:22:00 2016
198,S:\9_11_2016\20160911_182205.jpg,1825856.0,Mon Sep 12 00:22:06 2016,Mon Sep 12 00:22:04 2016
199,S:\9_11_2016\20160911_182212.jpg,1879685.0,Mon Sep 12 00:22:12 2016,Mon Sep 12 00:22:12 2016
200,S:\9_11_2016\20160911_182218.jpg,1799219.0,Mon Sep 12 00:22:18 2016,Mon Sep 12 00:22:18 2016
201,S:\9_11_2016\20160911_182223.jpg,1748256.0,Mon Sep 12 00:22:24 2016,Mon Sep 12 00:22:22 2016
